strategy,scenario_id,drone_capacity,no_customers,total_time,A,drone_travel_distance,truck_travel_distance,X1,X2,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4
most_packages_first,2,2,50,2303,2173,39384.22,2669.4,3660,10018,0.91,912.67,1029.78,6120,0.0,364.0,-10,0.5,0.67,-10
most_packages_first,3,2,50,2029,1908,38006.96,2277.62,3590,9885,0.92,906.76,972.28,6120,0.0,1370.0,-10,0.5,0.67,-10
most_packages_first,4,2,50,1829,1712,30970.89,2663.82,3142,9056,0.96,874.19,900.34,6000,0.0,-10,-10,0.5,-10,-10
most_packages_first,5,2,50,5908,5726,37125.72,2640.25,6955,9792,0.47,1049.69,1168.22,6120,0.0,-10,0.0,0.5,-10,0.5
most_packages_first,6,2,50,2032,1946,42982.32,2172.82,3739,10618,0.95,939.62,1076.76,6360,0.0,409.0,246.0,0.5,0.67,0.5
most_packages_first,7,2,50,2242,2077,40286.03,2737.84,3921,10466,0.89,933.45,1104.42,6480,0.0,966.5,70.5,0.5,0.67,0.5
most_packages_first,8,2,50,2206,2052,38079.53,3099.96,3486,10009,0.96,952.66,1036.42,6240,0.0,555.5,-10,0.5,0.67,-10
most_packages_first,9,2,50,2061,1921,37108.61,2959.0,3494,10028,0.96,913.5,1038.8,6360,0.0,440.5,0.0,0.5,0.67,0.5
most_packages_first,0,2,100,27983,27783,96606.08,2646.48,40673,21937,0.18,4913.64,6025.88,12360,0.0,8214.0,623.5,0.5,0.67,0.5
most_packages_first,1,2,100,19007,18835,89919.49,2508.64,36031,22088,0.2,4161.82,5268.97,13200,0.0,6744.29,488.0,0.5,0.67,0.5
most_packages_first,2,2,100,24219,24083,95038.77,2630.99,39096,22130,0.19,4878.32,5832.5,12720,0.0,8515.0,643.75,0.5,0.67,0.5
most_packages_first,3,2,100,17564,17443,86491.43,2031.3,32804,21161,0.22,3519.74,4254.25,12600,0.0,4201.5,283.33,0.5,0.67,0.5
most_packages_first,4,2,100,21792,21639,86942.67,2404.78,32966,20963,0.21,3728.35,4267.52,12360,0.0,1978.0,350.0,0.5,0.67,0.5
most_packages_first,5,2,100,23633,23441,92098.46,2856.36,36984,21595,0.19,4278.91,4903.08,12480,0.0,7381.0,-10,0.5,0.67,-10
most_packages_first,6,2,100,24090,23933,96027.67,2495.48,41825,22113,0.18,4008.96,4833.17,12600,0.0,5748.33,342.5,0.5,0.67,0.5
most_packages_first,7,2,100,23975,23838,91691.3,2271.2,36127,21798,0.2,4587.3,5470.07,12720,0.0,2759.4,207.0,0.5,0.67,0.5
most_packages_first,8,2,100,23732,23587,95958.49,2586.48,38262,21863,0.19,4245.27,4827.72,12360,0.0,2298.0,0.0,0.5,0.67,0.5
most_packages_first,9,2,100,28934,28744,105110.86,2681.72,46320,23130,0.17,5460.0,6776.85,12720,0.0,5786.25,594.5,0.5,0.67,0.5
most_packages_first,0,2,200,35511,35327,126293.76,6432.7,67648,38239,0.19,10427.53,12045.17,25800,0.0,8764.27,2109.75,0.5,0.67,0.5
most_packages_first,1,2,200,38972,38819,130753.75,6335.12,71704,38698,0.18,10676.78,12247.47,25800,0.0,9206.75,2364.33,0.5,0.67,0.5
most_packages_first,2,2,200,38515,38352,125954.98,8136.58,66026,37493,0.19,10260.45,11349.97,25080,0.0,6158.0,1991.0,0.5,0.67,0.5
most_packages_first,3,2,200,40765,40592,120873.84,6280.9,63734,36993,0.19,10040.71,10643.76,25080,0.0,8300.4,3121.0,0.5,0.67,0.5
most_packages_first,4,2,200,51364,51198,141140.38,6452.52,77044,39844,0.17,12710.2,14662.04,25920,0.0,14913.62,1945.25,0.5,0.67,0.5
most_packages_first,5,2,200,35502,35332,123230.09,6314.12,64952,36749,0.19,9445.42,10239.76,24600,0.0,13618.0,785.0,0.5,0.67,0.5
most_packages_first,6,2,200,40018,39828,125760.78,7806.99,66515,37118,0.19,10130.89,10895.1,24720,0.0,4056.75,2173.5,0.5,0.67,0.5
most_packages_first,7,2,200,37069,36905,127565.26,5810.8,69527,38007,0.18,9830.57,11375.98,25440,0.0,11797.0,1134.0,0.5,0.67,0.5
most_packages_first,8,2,200,40441,40262,121257.01,6031.22,64756,37036,0.19,10333.6,11227.61,25080,0.0,10247.71,1639.5,0.5,0.67,0.5
most_packages_first,9,2,200,44373,44212,127857.94,6306.67,68595,38036,0.18,10476.77,11886.8,25440,0.0,8321.88,1789.0,0.5,0.67,0.5
most_packages_first,0,2,500,84975,84790,216032.48,13954.83,150449,84934,0.19,29557.65,31426.22,63840,0.0,7743.0,1601.55,0.5,0.67,0.5
most_packages_first,1,2,500,83579,83450,206575.74,14038.29,141319,82618,0.19,27779.41,27969.91,62400,0.0,6509.09,1706.56,0.5,0.67,0.5
most_packages_first,2,2,500,87567,87370,218890.12,15682.28,151940,85129,0.19,29763.66,30903.11,63720,0.0,7876.26,2120.92,0.5,0.67,0.5
most_packages_first,3,2,500,72736,72555,207085.24,16075.43,143285,82753,0.19,27515.54,28179.87,62520,0.0,6560.47,2093.33,0.5,0.67,0.5
most_packages_first,4,2,500,75881,75688,215501.9,14443.05,147030,85270,0.19,28616.41,30074.29,64200,0.0,6707.7,1423.33,0.5,0.67,0.5
most_packages_first,5,2,500,77915,77801,213681.36,16431.82,145920,84261,0.19,28618.05,29960.19,63360,0.0,7194.45,898.12,0.5,0.67,0.5
most_packages_first,6,2,500,75310,75186,209551.32,16185.93,145109,84047,0.19,28866.61,30237.76,63600,0.0,8973.95,1250.67,0.5,0.67,0.5
most_packages_first,7,2,500,81792,81576,219486.56,14908.34,151424,85904,0.19,29876.83,30984.17,64440,0.0,9040.77,1690.0,0.5,0.67,0.5
most_packages_first,8,2,500,80952,80820,219111.5,16151.91,150249,85162,0.19,30228.67,32026.37,63720,0.0,7904.44,1164.92,0.5,0.67,0.5
most_packages_first,9,2,500,78665,78486,211218.03,15418.85,146279,84621,0.19,27821.83,28966.75,63960,0.0,7022.12,1833.43,0.5,0.67,0.5
most_packages_first,0,3,50,1844,1725,28531.79,2666.5,3166,8823,0.93,842.2,854.88,6000,0.0,-10,-10,0.5,-10,-10
most_packages_first,1,3,50,1950,1789,32616.14,2555.4,3399,9464,0.93,839.11,953.36,6240,109.5,0.0,-10,0.6,0.33,-10
most_packages_first,2,3,50,2185,2105,32617.21,2669.4,3412,9583,0.94,879.1,968.74,6360,258.25,0.0,-10,0.69,0.33,-10
most_packages_first,3,3,50,2005,1869,29024.31,2277.62,3394,8872,0.87,833.55,878.38,6000,0.0,0.0,-10,0.5,0.33,-10
most_packages_first,4,3,50,1834,1686,27526.99,2663.82,3296,8715,0.88,844.4,858.66,6000,0.0,-10,-10,0.5,-10,-10
most_packages_first,5,3,50,2509,2399,29688.58,2640.25,3490,9170,0.88,937.28,1032.16,6240,0.8,-10,477.0,0.6,-10,0.5
most_packages_first,6,3,50,2107,1969,35402.89,2172.82,3773,9743,0.86,851.46,965.12,6240,0.0,0.0,1191.5,0.5,0.33,0.5
most_packages_first,7,3,50,2085,1967,32121.68,2737.84,3739,9415,0.84,854.8,981.28,6240,0.0,0.0,578.5,0.5,0.33,0.5
most_packages_first,8,3,50,2012,1878,28977.15,3099.96,3289,8984,0.91,873.27,940.52,6120,76.5,0.0,-10,0.75,0.33,-10
most_packages_first,9,3,50,2008,1892,29495.75,2959.0,3284,9153,0.93,831.75,933.68,6240,247.67,0.0,345.0,0.67,0.33,0.5
most_packages_first,0,3,100,17924,17752,69064.18,2646.48,23169,19552,0.28,2749.97,3053.69,12720,110.89,0.0,13314.5,0.61,0.33,0.5
most_packages_first,1,3,100,11834,11699,69269.41,2508.64,21951,19205,0.29,2146.52,2561.88,12360,0.0,0.0,3999.33,0.5,0.33,0.5
most_packages_first,2,3,100,14831,14677,69316.3,2630.99,21297,19455,0.3,2333.67,2733.61,12600,666.83,0.0,2807.25,0.58,0.33,0.5
most_packages_first,3,3,100,9795,9641,61422.94,2031.3,18096,18668,0.34,1776.88,2043.49,12600,43.64,0.0,1212.0,0.59,0.33,0.5
most_packages_first,4,3,100,10827,10690,59883.06,2404.78,16636,18390,0.37,1986.08,2191.55,12480,755.11,0.0,1882.0,0.67,0.33,0.5
most_packages_first,5,3,100,14854,14657,66235.24,2856.36,21958,18668,0.28,2181.28,2343.14,12120,234.25,0.0,-10,0.56,0.33,-10
most_packages_first,6,3,100,17112,16939,69588.24,2495.48,22035,19360,0.29,2228.25,2568.62,12480,124.27,0.0,1180.5,0.59,0.33,0.5
most_packages_first,7,3,100,14794,14673,65216.21,2271.2,19675,18807,0.32,2369.81,2688.76,12360,37.88,0.0,628.0,0.62,0.33,0.5
most_packages_first,8,3,100,15450,15293,72443.84,2586.48,24094,19649,0.27,2474.1,2668.88,12480,2278.62,0.0,439.0,0.69,0.33,0.5
most_packages_first,9,3,100,17990,17829,79200.52,2681.72,27206,20431,0.25,2827.98,3363.7,12600,2296.85,0.0,793.5,0.62,0.33,0.5
most_packages_first,0,3,200,27730,27545,106529.32,6432.7,53683,35200,0.22,7261.76,8373.24,24720,63.89,0.0,6115.25,0.56,0.33,0.5
most_packages_first,1,3,200,28698,28549,106429.6,6335.12,53894,35203,0.22,7030.35,8012.49,24720,74.43,0.0,1737.33,0.57,0.33,0.5
most_packages_first,2,3,200,31452,31293,101669.01,8136.58,49756,34359,0.23,6706.22,7379.73,24360,8.78,0.0,9117.0,0.53,0.33,0.5
most_packages_first,3,3,200,32454,32264,98277.9,6280.9,49001,34152,0.23,6570.14,7146.74,24480,0.0,0.0,14944.75,0.5,0.33,0.5
most_packages_first,4,3,200,42431,42258,112403.48,6452.52,58898,36509,0.21,8311.28,9717.23,25440,903.89,0.0,7286.25,0.61,0.33,0.5
most_packages_first,5,3,200,29994,29824,103159.28,6314.12,52001,34643,0.22,6430.85,6979.31,24480,1309.36,0.0,2217.0,0.54,0.33,0.5
most_packages_first,6,3,200,30356,30165,97299.46,7806.99,47695,33811,0.24,6462.12,6929.27,24240,0.0,0.0,12452.0,0.5,0.33,0.5
most_packages_first,7,3,200,27890,27713,102094.19,5810.8,51802,34526,0.22,6169.63,6978.2,24480,0.0,0.0,5548.75,0.5,0.33,0.5
most_packages_first,8,3,200,31467,31291,96271.08,6031.22,48989,33838,0.23,6502.14,6927.47,24360,0.83,0.0,13643.5,0.53,0.33,0.5
most_packages_first,9,3,200,35357,35194,103947.56,6306.67,52833,35186,0.22,6982.66,7928.12,24960,234.89,0.0,10470.5,0.61,0.33,0.5
