strategy,scenario_id,no_drones,drone_capacity,no_customers,no_clusters,Total Distribution Time,Drones Travel Distance,Trucks Travel Distance,Trucks In-Cluster time,Drones Active Time,Drone Utilization,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,median_span_2,median_span_3,median_span_4,median_nodropoffs_2,median_nodropoffs_3,median_nodropoffs_4,The Number of Battery Swaps,Total Package Delivery Time,Total Customer Delivery Time,Average Customer Delivery Time,Average Package Delivery Time,Median Package Delivery Time,Median Customer Delivery Time,no_of_customers_with_1_package,no_of_customers_with_2_package,no_of_customers_with_3_package,no_of_customers_with_4_package
farthest_package_first_MPA,5,4,1,400,4,14344,402298.48,6350.12,26308,103319,0.98,49.43181818181818,131.0909090909091,155.69230769230768,2.0,3.0,4.0,49.43181818181818,131.0909090909091,155.69230769230768,2.0,3.0,4.0,16,3696195.0,2497514.0,6243.785,7013.65275142315,6919.0,6472.5,321,44,22,13
farthest_package_first_MPA,8,1,1,400,8,47200,269532.86,13011.42,87793,86886,0.99,181.5121951219512,346.6666666666667,509.0,2.0,3.0,4.0,181.5121951219512,346.6666666666667,509.0,2.0,3.0,4.0,13,11344573.0,8723180.0,21807.95,22643.858283433136,22514.0,21543.5,335,41,12,12
farthest_package_first_MPA,2,3,1,400,8,14952,253250.06,12066.38,27721,81299,0.98,56.73809523809524,113.3,167.5,2.0,3.0,4.0,56.73809523809524,113.3,167.5,2.0,3.0,4.0,12,3411668.0,2839211.0,7098.0275,7289.888888888889,7261.0,6980.5,346,42,10,2
farthest_package_first_MPA,9,3,1,400,8,16819,258823.23,12465.81,28669,84259,0.98,48.35897435897436,118.52941176470588,173.8,2.0,3.0,4.0,48.35897435897436,118.52941176470588,173.8,2.0,3.0,4.0,9,3748920.0,2978155.0,7445.3875,7682.213114754099,7739.5,7535.0,339,39,17,5
farthest_package_first_MPA,3,1,1,400,16,45146,186642.93,25535.43,79264,78461,0.99,159.69767441860466,325.6470588235294,482.625,2.0,3.0,4.0,159.69767441860466,325.6470588235294,482.625,2.0,3.0,4.0,9,10428293.0,8268175.0,20670.4375,20814.95608782435,20697.0,21139.5,332,43,17,8
farthest_package_first_MPA,9,2,1,400,16,23683,179294.82,23510.94,38930,76211,0.98,57.20512820512821,156.64705882352942,217.2,2.0,3.0,4.0,57.20512820512821,156.64705882352942,217.2,2.0,3.0,4.0,8,5240678.0,4196770.0,10491.925,10739.094262295082,10517.0,10025.5,339,39,17,5
farthest_package_first_MPA,5,4,1,400,16,12864,189620.98,25307.68,21766,81892,0.94,42.5,79.5909090909091,145.6153846153846,2.0,3.0,4.0,42.5,79.5909090909091,145.6153846153846,2.0,3.0,4.0,8,3364934.0,2537605.0,6344.0125,6385.074003795066,6571.0,6498.0,321,44,22,13
farthest_package_first_MPA,5,2,2,50,2,3002,38152.64,2333.65,5369,10407,0.97,146.5,380.3333333333333,-1.0,1.5,2.0,-1.0,146.5,380.3333333333333,-1.0,1.5,2.0,-1.0,0,93785.0,76276.0,1525.52,1563.0833333333333,1570.0,1561.5,43,4,3,0
farthest_package_first_MPA,4,3,2,50,2,2038,34716.41,2220.31,3472,9954,0.96,185.0,2.0,-1.0,1.6,2.0,-1.0,185.0,2.0,-1.0,1.6,2.0,-1.0,0,59574.0,52234.0,1044.68,1045.157894736842,1104.0,1103.5,44,5,1,0
farthest_package_first_MPA,7,3,2,50,2,2135,38405.61,2760.29,3795,10441,0.92,52.166666666666664,365.5,-1.0,1.3333333333333333,2.5,-1.0,52.166666666666664,365.5,-1.0,1.3333333333333333,2.5,-1.0,0,64782.0,53759.0,1075.18,1079.7,1142.5,1126.5,42,6,2,0
farthest_package_first_MPA,9,4,2,50,2,1824,45289.52,2577.22,3074,11387,0.93,0.0,155.75,228.0,1.0,2.0,2.5,0.0,155.75,228.0,1.0,2.0,2.5,0,59224.0,43289.0,865.78,911.1384615384616,944.0,861.0,43,1,4,2
farthest_package_first_MPA,3,1,2,100,2,12796,84567.31,2844.95,22167,22005,0.99,40.92857142857143,673.3333333333334,763.3333333333334,1.1428571428571428,2.0,2.6666666666666665,40.92857142857143,673.3333333333334,763.3333333333334,1.1428571428571428,2.0,2.6666666666666665,3,849013.0,576086.0,5760.86,6288.985185185185,6434.0,5781.5,77,14,6,3
farthest_package_first_MPA,2,2,2,100,2,6558,72103.26,2557.6,10299,20360,0.99,271.0,56.8,971.0,1.5,2.0,3.0,271.0,56.8,971.0,1.5,2.0,3.0,2,359246.0,298871.0,2988.71,3018.873949579832,2904.0,2853.0,88,6,5,1
farthest_package_first_MPA,0,3,2,100,2,3769,69519.91,2248.59,6790,19776,0.97,82.14285714285714,204.0,254.5,1.2857142857142858,2.0,3.0,82.14285714285714,204.0,254.5,1.2857142857142858,2.0,3.0,0,222547.0,189053.0,1890.53,1935.1913043478264,1987.0,1947.5,90,7,1,2
farthest_package_first_MPA,6,3,2,100,2,3897,74093.43,2018.28,7017,20651,0.98,99.28571428571428,116.33333333333331,1797.5,1.4285714285714286,2.0,3.0,99.28571428571428,116.33333333333331,1797.5,1.4285714285714286,2.0,3.0,0,237421.0,191951.0,1919.51,1995.1344537815123,2038.0,1993.0,88,7,3,2
farthest_package_first_MPA,8,4,2,100,2,3398,80322.23,2866.52,5680,21962,0.97,58.375,205.33333333333337,106.0,1.625,2.1666666666666665,3.0,58.375,205.33333333333337,106.0,1.625,2.1666666666666665,3.0,0,209047.0,153520.0,1535.2,1659.1031746031747,1656.5,1535.0,84,8,6,2
farthest_package_first_MPA,1,2,2,100,4,5238,49527.31,8072.41,9242,18119,0.98,265.0,143.33333333333334,683.3333333333334,1.5,2.0,2.3333333333333335,265.0,143.33333333333334,683.3333333333334,1.5,2.0,2.3333333333333335,0,329106.0,262675.0,2626.75,2719.884297520661,2729.0,2673.0,88,6,3,3
farthest_package_first_MPA,5,2,2,100,4,5794,50993.67,6706.67,9138,17776,0.97,150.0,146.0,181.0,1.4,2.0,2.5,150.0,146.0,181.0,1.4,2.0,2.5,0,300721.0,257434.0,2574.34,2661.2477876106195,2595.0,2449.5,92,5,1,2
farthest_package_first_MPA,5,3,2,100,4,4065,50993.67,6706.67,6236,17776,0.95,75.8,124.0,130.0,1.4,2.0,2.5,75.8,124.0,130.0,1.4,2.0,2.5,0,212445.0,182161.0,1821.61,1880.0442477876104,1796.0,1720.0,92,5,1,2
farthest_package_first_MPA,8,4,2,100,4,3010,53307.79,6328.88,5097,19211,0.94,63.375,202.83333333333337,68.0,1.625,2.1666666666666665,3.0,63.375,202.83333333333337,68.0,1.625,2.1666666666666665,3.0,0,200350.0,150471.0,1504.71,1590.079365079365,1682.5,1590.5,84,8,6,2
farthest_package_first_MPA,1,2,2,200,2,10456,138486.47,2389.28,20053,39584,0.99,102.8125,252.83333333333337,173.5,1.3125,2.0,2.5,102.8125,252.83333333333337,173.5,1.3125,2.0,2.5,4,1307776.0,1055388.0,5276.94,5588.786324786325,5868.5,5524.5,176,16,6,2
farthest_package_first_MPA,2,2,2,200,2,10437,142770.16,2142.52,20373,40333,0.99,387.27777777777777,184.0,926.5,1.5555555555555556,2.5,3.0,387.27777777777777,184.0,926.5,1.5555555555555556,2.5,3.0,4,1282725.0,1103820.0,5519.1,5625.986842105263,5847.0,5637.0,178,18,2,2
farthest_package_first_MPA,9,2,2,200,2,12320,138976.59,2840.52,20243,39778,0.98,392.5833333333333,869.6,217.5,1.5833333333333333,2.0,3.0,392.5833333333333,869.6,217.5,1.5833333333333333,2.0,3.0,6,1302434.0,1110636.0,5553.18,5712.429824561404,5639.0,5507.5,181,12,5,2
farthest_package_first_MPA,6,4,2,200,2,5645,140357.4,2220.32,10427,40494,0.97,193.88888888888889,240.1428571428571,206.5,1.5,2.0,3.0,193.88888888888889,240.1428571428571,206.5,1.5,2.0,3.0,0,694170.0,556461.0,2782.305,2916.6806722689075,3014.0,2847.5,173,18,7,2
farthest_package_first_MPA,8,1,2,200,4,20690,110126.26,6308.75,39052,38798,0.99,689.7777777777778,825.7142857142857,4200.333333333333,1.6666666666666667,2.142857142857143,3.0,689.7777777777778,825.7142857142857,4200.333333333333,1.6666666666666667,2.142857142857143,3.0,4,2552382.0,2014867.0,10074.335,10209.528,9950.5,10429.5,169,18,7,6
farthest_package_first_MPA,3,3,2,200,4,7393,105388.48,5898.87,12989,37831,0.97,163.23076923076923,150.3,376.0,1.5,2.0,2.6666666666666665,163.23076923076923,150.3,376.0,1.5,2.0,2.6666666666666665,2,906476.0,691139.0,3455.695,3554.807843137255,3551.0,3311.5,161,26,10,3
farthest_package_first_MPA,5,4,2,200,4,5691,98950.6,6500.59,9530,36600,0.96,164.64285714285714,136.57142857142858,776.5,1.5714285714285714,2.0,3.0,164.64285714285714,136.57142857142858,776.5,1.5714285714285714,2.0,3.0,0,642517.0,547734.0,2738.67,2677.1541666666667,2559.0,2789.5,175,14,7,4
farthest_package_first_MPA,5,1,2,200,8,19318,75910.36,10761.61,34513,34285,0.99,285.35714285714283,492.7142857142857,2383.0,1.5,2.142857142857143,3.0,285.35714285714283,492.7142857142857,2383.0,1.5,2.142857142857143,3.0,3,2195738.0,1827400.0,9137.0,9148.908333333333,9167.5,8928.5,175,14,7,4
farthest_package_first_MPA,6,2,2,200,8,9432,70824.28,12062.52,16902,33161,0.98,50.22222222222222,137.42857142857142,477.5,1.3333333333333333,2.2857142857142856,2.5,50.22222222222222,137.42857142857142,477.5,1.3333333333333333,2.2857142857142856,2.5,1,1118718.0,921609.0,4608.045,4700.495798319328,4629.5,4629.5,173,18,7,2
farthest_package_first_MPA,9,3,2,200,8,6690,66468.48,12041.79,11463,32262,0.94,137.5,188.6,80.0,1.4166666666666667,2.2,2.5,137.5,188.6,80.0,1.4166666666666667,2.2,2.5,0,770719.0,670582.0,3352.91,3380.34649122807,3464.5,3375.0,181,12,5,2
farthest_package_first_MPA,2,1,2,400,2,42323,296437.63,2118.55,81631,80942,0.99,812.3095238095239,434.3,29324.0,1.3095238095238095,2.0,3.0,812.3095238095239,434.3,29324.0,1.3095238095238095,2.0,3.0,15,10488377.0,8721610.0,21804.025,22411.061965811965,23476.0,22381.0,346,42,10,2
farthest_package_first_MPA,4,2,2,400,2,23950,296594.61,2462.24,42119,83296,0.99,416.3333333333333,504.8636363636364,5033.2,1.4814814814814814,2.136363636363636,2.8,416.3333333333333,504.8636363636364,5033.2,1.4814814814814814,2.136363636363636,2.8,14,5638335.0,4552900.0,11382.25,11601.512345679012,11775.0,11415.0,346,27,22,5
farthest_package_first_MPA,8,3,2,400,2,16464,327150.27,2058.66,29382,86923,0.99,295.1707317073171,318.4166666666667,2968.75,1.4390243902439024,2.1666666666666665,2.5833333333333335,295.1707317073171,318.4166666666667,2968.75,1.4390243902439024,2.1666666666666665,2.5833333333333335,15,4028503.0,3092198.0,7730.495,8040.924151696607,8198.0,7859.5,335,41,12,12
farthest_package_first_MPA,8,1,2,400,4,39035,207585.35,6194.94,75140,74580,0.99,685.8536585365854,735.5833333333334,6328.75,1.3658536585365857,2.0833333333333335,2.8333333333333335,685.8536585365854,735.5833333333334,6328.75,1.3658536585365857,2.0833333333333335,2.8333333333333335,10,9746815.0,7888457.0,19721.1425,19454.720558882236,19271.0,19658.5,335,41,12,12
farthest_package_first_MPA,9,2,2,400,4,21146,205905.04,6325.66,37615,74396,0.99,374.8205128205128,385.2941176470589,3656.4,1.5128205128205128,2.176470588235294,3.0,374.8205128205128,385.2941176470589,3656.4,1.5128205128205128,2.176470588235294,3.0,9,4892255.0,3887829.0,9719.5725,10025.112704918032,9794.0,9568.5,339,39,17,5
farthest_package_first_MPA,5,4,2,400,4,10933,219416.64,6350.12,19961,78063,0.98,147.9090909090909,307.3636363636364,1140.3076923076924,1.4545454545454546,2.136363636363636,2.8461538461538463,147.9090909090909,307.3636363636364,1140.3076923076924,1.4545454545454546,2.136363636363636,2.8461538461538463,8,2846925.0,2036512.0,5091.28,5402.134724857685,5263.0,4816.0,321,44,22,13
farthest_package_first_MPA,6,1,2,400,8,37476,148893.45,13123.21,69221,68747,0.99,696.9117647058823,653.1904761904761,1081.6666666666667,1.5294117647058822,2.047619047619047,2.6666666666666665,696.9117647058823,653.1904761904761,1081.6666666666667,1.5294117647058822,2.047619047619047,2.6666666666666665,7,8771970.0,7335462.0,18338.655,17757.024291497975,17393.0,18694.5,339,34,21,6
farthest_package_first_MPA,0,3,2,400,8,12982,153249.53,12285.54,23915,70084,0.98,116.09302325581396,169.61111111111111,308.3636363636364,1.5116279069767442,2.0555555555555554,2.5454545454545454,116.09302325581396,169.61111111111111,308.3636363636364,1.5116279069767442,2.0555555555555554,2.5454545454545454,6,3324567.0,2577936.0,6444.84,6493.294921875,6561.0,6561.0,328,43,18,11
farthest_package_first_MPA,9,3,2,400,8,13950,145643.7,12465.81,23318,68378,0.98,161.0,188.1764705882353,1341.8,1.5128205128205128,2.176470588235294,3.0,161.0,188.1764705882353,1341.8,1.5128205128205128,2.176470588235294,3.0,6,3106014.0,2533326.0,6333.315,6364.7827868852455,6347.0,6261.0,339,39,17,5
farthest_package_first_MPA,3,1,2,400,16,36757,109857.07,25535.43,65169,64732,0.99,268.7674418604651,393.2941176470589,1078.25,1.4186046511627908,2.0,2.875,268.7674418604651,393.2941176470589,1078.25,1.4186046511627908,2.0,2.875,5,8588073.0,6904637.0,17261.5925,17141.8622754491,16821.0,17415.5,332,43,17,8
farthest_package_first_MPA,9,2,2,400,16,19764,105368.77,23510.94,32551,63357,0.97,103.28205128205128,131.7058823529412,774.8,1.3846153846153846,2.0,3.0,103.28205128205128,131.7058823529412,774.8,1.3846153846153846,2.0,3.0,4,4445889.0,3603606.0,9009.015,9110.428278688523,8944.0,8799.5,339,39,17,5
farthest_package_first_MPA,4,4,2,400,16,10079,106050.94,21949.04,17210,63672,0.92,73.07407407407408,121.04545454545456,220.2,1.4814814814814814,2.090909090909091,2.4,73.07407407407408,121.04545454545456,220.2,1.4814814814814814,2.090909090909091,2.4,0,2454455.0,2037439.0,5093.5975,5050.318930041152,5091.0,5159.0,346,27,22,5
farthest_package_first_MPA,4,1,3,50,2,4826,26083.12,2220.31,8750,8726,1.0,56.8,0.0,-1.0,1.2,1.0,-1.0,56.8,0.0,-1.0,1.2,1.0,-1.0,0,139852.0,121296.0,2425.92,2453.5438596491226,2407.0,2440.5,44,5,1,0
farthest_package_first_MPA,9,1,3,50,2,5554,34269.45,2577.22,10056,10030,1.0,0.0,865.5,270.5,1.0,1.75,2.0,0.0,865.5,270.5,1.0,1.75,2.0,0,179762.0,143223.0,2864.46,2765.5692307692307,2808.0,2981.5,43,1,4,2
farthest_package_first_MPA,8,2,3,50,2,3240,32920.41,2361.6,5136,10030,0.98,66.6,120.0,161.0,1.2,2.5,2.0,66.6,120.0,161.0,1.2,2.5,2.0,0,101323.0,67890.0,1357.8,1558.8153846153846,1503.0,1334.5,41,5,2,2
farthest_package_first_MPA,4,4,3,50,2,1409,26083.12,2220.31,2393,8726,0.91,18.6,0.0,-1.0,1.2,1.0,-1.0,18.6,0.0,-1.0,1.2,1.0,-1.0,0,40556.0,35656.0,713.12,711.5087719298245,729.0,741.0,44,5,1,0
farthest_package_first_MPA,2,1,3,100,2,11342,52590.56,2557.6,18162,18058,0.99,85.0,710.8,226.0,1.3333333333333333,1.8,2.0,85.0,710.8,226.0,1.3333333333333333,1.8,2.0,2,612357.0,530746.0,5307.46,5145.857142857143,4899.0,5170.0,88,6,5,1
farthest_package_first_MPA,9,2,3,100,2,6016,57997.27,2706.14,9601,18890,0.98,342.1,396.75,65.0,1.5,1.75,2.0,342.1,396.75,65.0,1.5,1.75,2.0,0,339120.0,273112.0,2731.12,2802.6446280991736,2629.0,2617.5,85,10,4,1
farthest_package_first_MPA,3,4,3,100,2,3218,62435.87,2844.95,5378,19775,0.92,64.14285714285714,302.0,192.66666666666663,1.2142857142857142,2.1666666666666665,2.0,64.14285714285714,302.0,192.66666666666663,1.2142857142857142,2.1666666666666665,2.0,0,200798.0,144918.0,1449.18,1487.3925925925926,1501.0,1437.0,77,14,6,3
farthest_package_first_MPA,1,1,3,100,4,8874,39188.3,8072.41,16572,16492,1.0,0.0,621.3333333333334,209.0,1.0,1.6666666666666667,2.0,0.0,621.3333333333334,209.0,1.0,1.6666666666666667,2.0,1,547465.0,444221.0,4442.21,4524.504132231405,4571.0,4502.0,88,6,3,3
farthest_package_first_MPA,2,2,3,100,4,4909,39494.7,5985.07,8675,16879,0.97,0.0,380.8,130.0,1.0,2.4,2.0,0.0,380.8,130.0,1.0,2.4,2.0,0,286634.0,246984.0,2469.84,2408.6890756302523,2509.0,2514.5,88,6,5,1
farthest_package_first_MPA,8,2,3,100,4,4939,40412.28,6328.88,8740,17086,0.98,123.25,351.3333333333333,115.5,1.25,1.8333333333333333,2.0,123.25,351.3333333333333,115.5,1.25,1.8333333333333333,2.0,0,319199.0,239189.0,2391.89,2533.3253968253966,2629.0,2382.5,84,8,6,2
farthest_package_first_MPA,7,3,3,100,4,3802,41606.98,8331.32,6375,17084,0.89,105.21428571428572,34.0,91.0,1.4285714285714286,1.5,2.0,105.21428571428572,34.0,91.0,1.4285714285714286,1.5,2.0,0,231641.0,185164.0,1851.64,1914.388429752066,1914.0,1891.5,83,14,2,1
farthest_package_first_MPA,8,4,3,100,4,2853,40412.28,6328.88,4700,17086,0.91,45.375,220.0,109.5,1.25,1.8333333333333333,2.0,45.375,220.0,109.5,1.25,1.8333333333333333,2.0,0,183610.0,139719.0,1397.19,1457.2222222222222,1529.5,1464.0,84,8,6,2
farthest_package_first_MPA,1,2,3,200,2,9194,98242.22,2389.28,17785,35163,0.99,42.8125,405.8333333333333,179.5,1.1875,2.0,2.0,42.8125,405.8333333333333,179.5,1.1875,2.0,2.0,4,1154633.0,950059.0,4750.295,4934.32905982906,5073.0,4816.5,176,16,6,2
farthest_package_first_MPA,3,2,3,200,2,9761,107745.55,2401.87,18658,36926,0.99,386.53846153846155,511.9,397.0,1.3076923076923077,1.7,2.0,386.53846153846155,511.9,397.0,1.3076923076923077,1.7,2.0,4,1290020.0,1004600.0,5023.0,5058.901960784314,5159.0,5158.0,161,26,10,3
farthest_package_first_MPA,5,3,3,200,2,6554,113641.03,2232.8,12819,37416,0.97,230.3571428571429,491.8571428571428,339.25,1.5,1.8571428571428572,2.0,230.3571428571429,491.8571428571428,339.25,1.5,1.8571428571428572,2.0,1,830136.0,672008.0,3360.04,3458.9,3559.5,3438.0,175,14,7,4
farthest_package_first_MPA,7,4,3,200,2,5251,113058.17,2634.82,9470,36967,0.98,126.57142857142856,121.25,302.3333333333333,1.2857142857142858,1.625,2.0,126.57142857142856,121.25,302.3333333333333,1.2857142857142858,1.625,2.0,0,639515.0,522088.0,2610.44,2599.6544715447153,2666.5,2619.5,168,21,8,3
farthest_package_first_MPA,7,1,3,200,4,17754,78534.7,5985.28,33811,33601,0.99,487.7619047619048,777.375,957.0,1.3333333333333333,1.625,2.0,487.7619047619048,777.375,957.0,1.3333333333333333,1.625,2.0,4,2185700.0,1766893.0,8834.465,8884.959349593495,8939.0,8758.5,168,21,8,3
farthest_package_first_MPA,1,3,3,200,4,6182,73598.87,5959.28,11364,32490,0.95,50.1875,165.5,172.5,1.25,1.6666666666666667,2.0,50.1875,165.5,172.5,1.25,1.6666666666666667,2.0,0,728017.0,614283.0,3071.415,3111.1837606837607,3147.0,3003.5,176,16,6,2
farthest_package_first_MPA,0,4,3,200,4,5451,70697.56,5992.54,8902,32926,0.92,189.71428571428572,313.85714285714283,46.666666666666664,1.3571428571428572,2.0,2.3333333333333335,189.71428571428572,313.85714285714283,46.666666666666664,1.3571428571428572,2.0,2.3333333333333335,0,588263.0,497222.0,2486.11,2482.1223628691982,2456.0,2462.0,176,14,7,3
farthest_package_first_MPA,2,1,3,200,8,16238,54637.88,11081.09,30856,30702,1.0,361.77777777777777,800.0,156.5,1.3333333333333333,2.5,2.0,361.77777777777777,800.0,156.5,1.3333333333333333,2.5,2.0,2,1866438.0,1639642.0,8198.21,8186.131578947368,8054.0,8219.0,178,18,2,2
farthest_package_first_MPA,4,2,3,200,8,9493,59587.28,10860.92,16416,31201,0.95,77.92857142857143,48.5,163.875,1.1428571428571428,1.25,2.0,77.92857142857143,48.5,163.875,1.1428571428571428,1.25,2.0,0,1137615.0,899805.0,4499.025,4624.451219512195,4588.5,4672.0,174,14,4,8
farthest_package_first_MPA,7,3,3,200,8,7165,63909.83,10888.99,11468,31981,0.93,45.80952380952381,107.5,310.0,1.238095238095238,1.75,2.0,45.80952380952381,107.5,310.0,1.238095238095238,1.75,2.0,0,838018.0,662324.0,3311.62,3406.5772357723577,3545.0,3399.5,168,21,8,3
farthest_package_first_MPA,0,1,3,400,2,42775,228081.0,2513.33,75604,75068,0.99,780.0930232558139,2015.611111111111,1142.3636363636365,1.2790697674418603,1.6111111111111112,2.090909090909091,780.0930232558139,2015.611111111111,1142.3636363636365,1.2790697674418603,1.6111111111111112,2.090909090909091,12,10603739.0,8123315.0,20308.2875,20710.427734375,21175.5,20391.5,328,43,18,11
farthest_package_first_MPA,2,3,3,400,2,12597,209486.73,2118.55,24310,72209,0.99,383.42857142857144,194.1,1645.5,1.380952380952381,1.7,3.0,383.42857142857144,194.1,1645.5,1.380952380952381,1.7,3.0,6,3099611.0,2625254.0,6563.135,6623.100427350428,6922.0,6740.5,346,42,10,2
farthest_package_first_MPA,7,3,3,400,2,13835,223630.7,2673.01,25035,74051,0.99,374.1904761904762,185.0,613.25,1.3571428571428572,1.5,2.0833333333333335,374.1904761904762,185.0,613.25,1.3571428571428572,1.5,2.0833333333333335,9,3279977.0,2745701.0,6864.2525,6693.830612244898,6737.5,7047.0,340,42,6,12
farthest_package_first_MPA,4,1,3,400,4,34763,144077.75,5900.51,66098,65747,0.99,960.6666666666666,1410.409090909091,455.6,1.4074074074074074,1.5909090909090908,2.0,960.6666666666666,1410.409090909091,455.6,1.4074074074074074,1.5909090909090908,2.0,6,8423120.0,6662171.0,16655.4275,17331.522633744855,17112.5,16465.5,346,27,22,5
farthest_package_first_MPA,4,2,3,400,4,17636,144077.75,5900.51,33195,65747,0.99,451.2962962962963,665.8636363636364,139.0,1.4074074074074074,1.5909090909090908,2.0,451.2962962962963,665.8636363636364,139.0,1.4074074074074074,1.5909090909090908,2.0,5,4277493.0,3385326.0,8463.315,8801.425925925925,8712.5,8335.5,346,27,22,5
farthest_package_first_MPA,9,3,3,400,4,12691,146415.9,6325.66,22693,65825,0.97,207.69230769230768,497.52941176470586,837.8,1.3076923076923077,1.6470588235294117,2.0,207.69230769230768,497.52941176470586,837.8,1.3076923076923077,1.6470588235294117,2.0,6,2947598.0,2398193.0,5995.4825,6040.1598360655735,6041.5,5983.5,339,39,17,5
farthest_package_first_MPA,6,1,3,400,8,34256,110185.71,13123.21,63157,62825,0.99,420.11764705882354,1072.952380952381,725.6666666666666,1.2352941176470589,1.8571428571428572,2.1666666666666665,420.11764705882354,1072.952380952381,725.6666666666666,1.2352941176470589,1.8571428571428572,2.1666666666666665,5,7963410.0,6690399.0,16725.9975,16120.263157894737,15716.5,16950.5,339,34,21,6
farthest_package_first_MPA,1,3,3,400,8,12400,109972.45,11955.5,21941,63389,0.96,104.13157894736842,265.96153846153845,108.5,1.2894736842105263,1.8076923076923077,2.0,104.13157894736842,265.96153846153845,108.5,1.2894736842105263,1.8076923076923077,2.0,3,2995920.0,2355917.0,5889.7925,5897.48031496063,5822.0,5822.0,330,38,26,6
farthest_package_first_MPA,8,3,3,400,8,12177,112331.0,13011.42,21729,62805,0.96,70.41463414634147,200.16666666666663,228.08333333333337,1.170731707317073,1.6666666666666667,2.3333333333333335,70.41463414634147,200.16666666666663,228.08333333333337,1.170731707317073,1.6666666666666667,2.3333333333333335,5,2946432.0,2340864.0,5852.16,5881.101796407185,5678.0,5757.0,335,41,12,12
farthest_package_first_MPA,4,1,3,400,16,31961,83080.55,21949.04,59662,59342,0.99,283.14814814814815,592.7727272727273,781.4,1.2962962962962965,1.5454545454545454,2.4,283.14814814814815,592.7727272727273,781.4,1.2962962962962965,1.5454545454545454,2.4,4,7623110.0,6338254.0,15845.635,15685.411522633744,15767.0,15891.0,346,27,22,5
farthest_package_first_MPA,4,2,3,400,16,17070,83080.55,21949.04,30856,59342,0.96,117.96296296296296,242.8181818181818,343.4,1.2962962962962965,1.5454545454545454,2.4,117.96296296296296,242.8181818181818,343.4,1.2962962962962965,1.5454545454545454,2.4,4,4107650.0,3416107.0,8540.2675,8451.954732510289,8505.0,8604.5,346,27,22,5
farthest_package_first_MPA,7,3,3,400,16,12938,82444.58,25281.92,21531,59984,0.93,102.4047619047619,146.0,232.0,1.3571428571428572,1.5,2.25,102.4047619047619,146.0,232.0,1.3571428571428572,1.5,2.25,0,3069539.0,2511424.0,6278.56,6264.365306122449,6239.0,6166.5,340,42,6,12
farthest_package_first_MPA,9,4,3,400,16,10903,80845.2,23510.94,17267,59730,0.86,66.1025641025641,95.17647058823528,132.0,1.358974358974359,1.7647058823529411,2.0,66.1025641025641,95.17647058823528,132.0,1.358974358974359,1.7647058823529411,2.0,0,2551400.0,2079581.0,5198.9525,5228.2786885245905,5114.0,5094.0,339,39,17,5
farthest_package_first,0,2,1,100,2,7235,124472.78,2248.59,13318,26248,0.99,104.28571428571428,206.0,324.5,2.0,3.0,4.0,104.28571428571428,206.0,324.5,2.0,3.0,4.0,4,444514.0,380774.0,3807.74,3865.3391304347824,3996.0,3949.0,90,7,1,2
farthest_package_first,2,2,1,100,2,8588,128152.43,2557.6,13739,27036,0.98,70.5,240.0,227.0,2.0,3.0,4.0,70.5,240.0,227.0,2.0,3.0,4.0,6,501467.0,438261.0,4382.61,4214.008403361345,4192.0,4196.5,88,6,5,1
farthest_package_first,4,3,1,100,2,5410,142786.79,2228.1,9463,27817,0.98,64.0,74.0,-1.0,2.0,3.0,-1.0,64.0,74.0,-1.0,2.0,3.0,-1.0,6,312070.0,276654.0,2766.54,2786.339285714286,2860.5,2858.5,91,6,3,0
farthest_package_first,0,4,1,100,2,3665,124472.78,2248.59,6645,26248,0.99,71.42857142857143,3.0,199.0,2.0,3.0,4.0,71.42857142857143,3.0,199.0,2.0,3.0,4.0,0,228611.0,195942.0,1959.42,1987.9217391304348,2095.0,2020.0,90,7,1,2
farthest_package_first,4,4,1,100,2,4013,142786.79,2228.1,7004,27817,0.99,51.333333333333336,172.33333333333334,-1.0,2.0,3.0,-1.0,51.333333333333336,172.33333333333334,-1.0,2.0,3.0,-1.0,0,236726.0,210129.0,2101.29,2113.625,2181.0,2095.5,91,6,3,0
farthest_package_first,9,4,1,100,2,4779,137891.77,2706.14,7259,28369,0.98,69.3,155.25,195.0,2.0,3.0,4.0,69.3,155.25,195.0,2.0,3.0,4.0,4,276546.0,225745.0,2257.45,2285.504132231405,2235.0,2170.0,85,10,4,1
farthest_package_first,4,1,1,100,4,13993,88311.79,6597.52,22486,22276,0.99,184.16666666666663,401.3333333333333,-1.0,2.0,3.0,-1.0,184.16666666666663,401.3333333333333,-1.0,2.0,3.0,-1.0,3,724500.0,624537.0,6245.37,6468.75,6410.5,6211.5,91,6,3,0
farthest_package_first,9,2,1,100,4,7285,97456.76,7702.54,12342,24280,0.98,88.6,207.5,360.0,2.0,3.0,4.0,88.6,207.5,360.0,2.0,3.0,4.0,4,433068.0,356085.0,3560.85,3579.0743801652893,3705.0,3506.5,85,10,4,1
farthest_package_first,2,4,1,100,4,3425,86123.54,5985.07,6075,22891,0.94,3.6666666666666665,112.4,0.0,2.0,3.0,4.0,3.6666666666666665,112.4,0.0,2.0,3.0,4.0,0,215975.0,184812.0,1848.12,1814.9159663865544,1841.0,1948.0,88,6,5,1
